,/lpc/nct6687d/0/control/0,/lpc/nct6687d/0/control/1,/lpc/nct6687d/0/control/2,/lpc/nct6687d/0/control/3,/lpc/nct6687d/0/control/4,/lpc/nct6687d/0/control/5,/lpc/nct6687d/0/control/6,/lpc/nct6687d/0/control/7,/lpc/nct6687d/0/voltage/0,/lpc/nct6687d/0/voltage/1,/lpc/nct6687d/0/voltage/2,/lpc/nct6687d/0/voltage/3,/lpc/nct6687d/0/voltage/4,/lpc/nct6687d/0/voltage/5,/lpc/nct6687d/0/voltage/6,/lpc/nct6687d/0/voltage/7,/lpc/nct6687d/0/voltage/8,/lpc/nct6687d/0/voltage/9,/lpc/nct6687d/0/voltage/10,/lpc/nct6687d/0/voltage/11,/lpc/nct6687d/0/voltage/12,/lpc/nct6687d/0/voltage/13,/lpc/nct6687d/0/temperature/0,/lpc/nct6687d/0/temperature/1,/lpc/nct6687d/0/temperature/2,/lpc/nct6687d/0/temperature/3,/lpc/nct6687d/0/temperature/4,/lpc/nct6687d/0/temperature/5,/lpc/nct6687d/0/temperature/6,/lpc/nct6687d/0/fan/0,/lpc/nct6687d/0/fan/1,/lpc/nct6687d/0/fan/2,/lpc/nct6687d/0/fan/3,/lpc/nct6687d/0/fan/4,/lpc/nct6687d/0/fan/5,/lpc/nct6687d/0/fan/6,/lpc/nct6687d/0/fan/7,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/7,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/load/12,/gpu-amd/0/load/5,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/16,/gpu-amd/0/load/15,/gpu-amd/0/load/13,/gpu-amd/0/load/14,/gpu-amd/0/power/3,/gpu-amd/0/temperature/0,/gpu-amd/0/temperature/7,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/fan/0,/gpu-amd/0/control/0,/gpu-amd/0/voltage/0,/gpu-amd/0/load/0,/gpu-amd/0/load/1,/nvme/1/temperature/0,/nvme/1/level/1,/nvme/1/level/2,/nvme/1/level/3,/nvme/1/data/4,/nvme/1/data/5,/nvme/1/temperature/6,/nvme/1/temperature/7,/nvme/1/load/0,/nvme/1/load/31,/nvme/1/load/32,/nvme/1/load/33,/nvme/1/throughput/34,/nvme/1/throughput/35,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/2,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/3,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/7,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/8,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/load/1,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/2,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/3,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/7,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/8,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/load/1,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/2,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/3,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/7,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/8,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/load/1,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/2,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/3,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/7,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/8,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/load/1,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/2,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/3,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/7,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/8,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/load/1
08/07/2024 08:54:41,45,100,0,0,0,100,100,50,12.192,5.03,0.998,0.67,2.072,0.806000054,0.72,1.52800012,3.33200026,1.83,0,3.348,3.344,3.256,40,43,39.5,42,38.5,37,0,1022,0,0,0,1113,0,0,0,18.1490784,2.935928,2.493173,1.51088238,10.8849287,5.482727,0,0.256818533,0.7143378,0.490677357,1.32057071,1.44773722,3.677225,18.1490784,30.05677,3560.02515,35.6,1.41903627,1.125,3560.02515,35.6,0.5980919,1.125,4450.03174,44.5,1.07363641,1.125,3560.02515,35.6,0.09383659,1.125,3560.02515,35.6,0.239541873,1.125,3560.02515,35.6,0.101006672,1.125,41.0000076,40.2500038,1.1375,0.99375,100.00071,8.644497,23.2832832,27.0751572,14.1676941,23.0100861,38.1079636,0,2299.88281,255.980469,1.29165232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,45,0,46,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.0186128318,0.0122686829,0,49108.91,40,4.474388,0,0,0.00447587157,0,0,0,0,0,0,0,0.09980367,0.447115242,437.617249,716.3735,0.0009231926,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:42,46,100,0,0,0,100,100,50,12.192,5.03,0.998,0.67,2.056,0.806000054,0.72,1.53000009,3.33200026,1.83,0,3.344,3.344,3.252,40,42.5,39.5,42,38.5,37,0,1045,0,0,0,1114,0,0,0,17.8108635,5.002075,3.584677,2.48536468,6.17119074,9.814858,2.12520957,0,2.19349265,1.7926693,1.12868547,0,4.26784134,17.8108635,30.1146069,4450.03271,44.5,1.44711542,1.125,3560.02637,35.6,0.650728941,1.125,4350.032,43.5,0.9562064,1.125,3480.02563,34.8,0.194173485,1.125,3480.02563,34.8,0.308449328,1.125,3480.02563,34.8,0.17699185,1.125,40.7500076,42.7500038,1.11875,0.9875,100.00074,8.630692,23.2970886,27.0319138,14.139637,23.0381432,38.0324974,0,2299.86719,255.980469,0.9082226,0,0,0,0.08379484,0,0,0,0,0,0,0,0,0,0,10,41,45,127,60,0,0,0.862000048,7,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.0153916711,0.3521599,0,39873.29,40,4.474388,0,0,0.05594318,0,0,0,0,0,0,0,0.09980367,0.447115242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:43,46,100,0,0,0,100,100,50,12.192,5.03,0.998,0.67,2.056,0.806000054,0.72,1.53000009,3.33200026,1.83,0,3.344,3.344,3.252,40,42.5,39.5,42,38.5,37,0,1045,0,0,0,1114,0,0,0,10.0916443,6.53738976,2.20420957,1.79553628,9.474146,4.853362,2.74441838,2.93912888,2.48285532,2.43209,1.94096565,3.6352694,4.26091576,10.0916443,29.12216,4450.032,44.5,1.02258873,1.125,3560.026,35.6,0.4648909,1.125,4450.032,44.5,0.964311659,1.13125,3560.026,35.6,0.201270461,1.13125,3560.026,35.6,0.325417578,1.13125,3560.026,35.6,0.0978582352,1.13125,40.6250076,42.5000038,1.1375,0.9875,100.000725,8.627327,23.3004532,27.0213776,14.1361542,23.041626,38.0231247,0,2300.875,255.980469,0.8889007,0,0,0,0.07564641,0,0,0,0,0,0,0,0,0,0,5,42,44,0,40,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.01878183,0,0,20711.5449,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09980387,0.4471154,220.464935,165.854355,0.000309055438,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:44,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.08000016,0.806000054,0.72,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42.5,39.5,42,38.5,37,0,1044,0,0,0,1113,0,0,0,10.64893,5.68182468,1.63937211,0.7877767,7.27837658,4.229164,0,0.2793491,0.972574949,0.5097091,2.61169672,0.189232826,2.89955139,10.64893,29.5624523,3600.026,36,1.08372068,1.1,3600.026,36,0.535054445,1.1,3600.026,36,0.853948653,1.1,3480.025,34.8,0.21521987,0.95625,4450.03174,44.5,0.390565842,1.15,3560.02563,35.6,0.2011496,1.15,40.3750076,35,0.95625,0.9875,100.000717,8.595947,23.3318329,26.9230957,14.1049232,23.0728569,37.93912,0,2300.875,255.980469,1.16966724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,44,3,56,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.03654576,0.267651677,0,153205.3,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09980387,0.447115839,0,497.364075,0.000397891243,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:45,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.08000016,0.806000054,0.72,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42.5,39.5,42,38.5,37,0,1044,0,0,0,1113,0,0,0,9.716665,5.37707233,6.521797,3.66987,12.8128414,7.72893429,4.36946774,2.19836235,4.70424271,2.31592059,2.28497982,0.396811962,5.17475033,12.8128414,30.6869888,4450.032,44.5,0.9640957,1.125,3560.026,35.6,0.711066663,1.125,3560.026,35.6,1.2366364,1.125,3560.026,35.6,0.413946837,1.125,4450.032,44.5,0.652175367,1.13125,3560.026,35.6,0.344268918,1.13125,40.6250076,41.7500038,1.13125,0.9875,100.000725,8.564278,23.3635025,26.8239059,14.0744743,23.1033058,37.85722,0,2300.875,255.980469,0.852942765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,44,0,30,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.114204094,0.6214886,0,490494.625,40,4.474388,0,0,0.0324117,0,0,0,0,0,0,0,0.0998122245,0.447134465,8949.274,19940.2773,0.0231116414,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:46,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.96,0.806000054,0.722000062,1.53200006,3.33200026,1.83200014,0,3.344,3.344,3.252,40,43,39.5,42,38.5,37,0,1034,0,0,0,1114,0,0,0,10.3815441,8.176923,3.29876542,2.78981924,6.44634342,4.02798653,1.2106061,2.685368,4.83554,3.07616,4.62250137,2.63077021,4.515195,10.3815441,29.46488,4350.03174,43.5,1.13340855,0.95,4350.03174,43.5,0.5427114,0.95,4450.03271,44.5,0.8205839,1.13125,3560.02612,35.6,0.1990327,1.13125,3560.02612,35.6,0.276834637,1.13125,3560.02612,35.6,0.209564358,1.13125,40.5000076,35,1.1,0.9875,100.000732,8.563061,23.36472,26.8200912,14.0578613,23.1199188,37.8125343,0,2300.875,255.980469,0.7537387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,44,0,38,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.0240332521,0.0295801722,0.1416096,33407.1,392533.438,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.0998122245,0.447134584,0,133.555817,0.000106844651,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:47,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.96,0.806000054,0.722000062,1.53200006,3.33200026,1.83200014,0,3.344,3.344,3.252,40,43,39.5,42,38.5,37,0,1034,0,0,0,1114,0,0,0,12.1503239,4.43595028,3.43374014,1.52305365,9.253425,7.761115,0.9498954,0.786244869,0.950998068,2.9501915,0.842613,0.4991114,3.79471779,12.1503239,29.7166042,4350.03125,43.5,1.12544143,1.0875,4350.03125,43.5,0.581185043,1.0875,4350.03125,43.5,1.02535629,1.0875,3480.025,34.8,0.141277909,1.0875,4450.03174,44.5,0.3630273,1.09375,3560.02563,35.6,0.134308934,1.09375,40.2500076,38.5,1.1,0.9875,100.000717,8.562798,23.3649826,26.8192673,14.0561447,23.1216354,37.80792,0,2301.0625,255.980469,1.00809312,0,0,0,0.195305854,0,0,0,0,0,0,0,0,0,0,5,41,45,4,34,0,0,0.862000048,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.0304852314,0.228787512,0.202444077,81010.08,789848.25,40,4.474388,0,0,0.0400341079,0,0,0,0,0,0,0,0.0998122245,0.447134674,0,106.800621,8.544049E-05,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:48,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.968,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42.5,39.5,41.5,38.5,37,0,1048,0,0,0,1114,0,0,0,6.10702038,4.212242,1.72556043,0.0471889973,6.143647,2.65262127,0.3804505,0,2.48202085,0,0.375002623,0,1.82581544,6.143647,29.1938877,4450.03271,44.5,0.909891,1.125,3560.02637,35.6,0.505322039,1.125,4450.03271,44.5,0.872173667,1.13125,3560.02637,35.6,0.20472464,1.13125,3560.02637,35.6,0.3491682,1.13125,3560.02637,35.6,0.14651902,1.13125,40.1250076,42.2500038,1.1375,0.9875,100.00074,8.559334,23.3684464,26.8084183,14.054615,23.1231651,37.8038063,0,2301.125,255.980469,0.9590097,0,0,0,0.105738468,0,0,0,0,0,0,0,0,0,0,5,41,44,0,38,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.123649925,0.0262601,0,245819.6,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09981243,0.447134852,214.4781,161.3505,0.000300662883,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:49,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.968,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42.5,39.5,41.5,38.5,37,0,1048,0,0,0,1114,0,0,0,13.6644306,4.509139,3.497219,2.07005143,7.337946,8.467728,1.92338824,1.01777911,1.30159259,1.89790726,1.99921727,0,3.80151868,13.6644306,29.7953129,3560.02515,35.6,1.15032482,1.13125,3560.02515,35.6,0.601638854,1.13125,4450.03174,44.5,1.02549374,1.13125,3560.02515,35.6,0.154046744,1.13125,3560.02515,35.6,0.334533662,1.13125,3560.02515,35.6,0.120762147,1.13125,40.0000076,41.2500038,1.1375,0.9875,100.00071,8.591286,23.3364944,26.9085,14.0849113,23.0928688,37.8852959,0,2301.0625,255.980469,1.664669,0,0,0,0.503124535,0,0,0,0,0,0,0,0,0,0,6,41,44,11,46,0,0,0.862000048,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.0572052225,0.190315619,0.333059937,182867.8,1159548,40,4.474388,0,0,0.0563838035,0,0,0,0,0,0,0,0.09981248,0.447135448,54.7921257,665.622864,0.000576332,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:50,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,2.028,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.348,3.344,3.252,40,42.5,39.5,41.5,38.5,36.5,0,1039,0,0,0,1114,0,0,0,13.87456,5.13164425,2.877766,2.393937,8.684391,5.45604229,1.61264539,1.0376513,1.65976286,1.31476521,1.84209347,3.78867984,4.139489,13.87456,29.4082661,4350.03174,43.5,1.19039369,0.94375,4350.03174,43.5,0.5704435,0.94375,4350.03174,43.5,0.808212936,0.94375,3480.02539,34.8,0.159580469,0.94375,4450.03271,44.5,0.368997842,1.13125,3560.02612,35.6,0.09749861,1.13125,40.0000076,35.25,1.1125,0.9875,100.000732,8.588795,23.3389854,26.9006958,14.08543,23.09235,37.88669,0,2301.125,255.980469,1.12900472,0,0,0,0.105633721,0,0,0,0,0,0,0,0,0,0,6,42,44,4,80,0,0,0.862000048,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0,0,0,0,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09981567,0.447135746,3467.66675,315.794525,0.003026769,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:51,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,2.028,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.348,3.344,3.252,40,42.5,39.5,41.5,38.5,36.5,0,1039,0,0,0,1114,0,0,0,14.1885223,5.89686,5.214983,3.64997983,9.8804,13.4736357,1.89242959,1.3849318,2.577901,3.0084312,0.3827691,4.645032,5.51633263,14.1885223,32.11076,3560.026,35.6,1.41390073,1.14375,4450.032,44.5,0.9309093,1.14375,3560.026,35.6,1.52922392,1.14375,3560.026,35.6,0.497307867,1.14375,4450.032,44.5,0.6905449,1.1375,3560.026,35.6,0.5031957,1.1375,40.1250076,41.5000038,1.14375,0.9875,100.000725,8.595009,23.3327713,26.9201584,14.1757393,23.00204,38.1296,0.976581,2373.30469,255.980469,2.61833525,1.03226614,0,0,0.785696745,0,0,0,0,0,0,0,0,0,0,7,42,44,953,86,0,0,0.862000048,18,2,44,100,1,0,37705,8057,44,41,77.2945557,0,0.042585142,0.1557077,0,123624.648,40,4.474388,0,0,0.06926288,0,0,0,0,0,0,0,0.0998223,0.447146356,6928.061,11088.208,0.014413015,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:52,45,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,2.312,0.808,0.722000062,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.252,42,43,39.5,41.5,38.5,36.5,0,1043,0,0,0,1112,0,0,0,41.18269,29.30671,25.24206,30.4827271,35.0389137,32.637207,18.9465828,20.1982079,20.7346687,25.3156013,16.60161,15.1595707,25.9038868,41.18269,43.6336021,4450.032,44.5,3.602962,1.10625,4450.032,44.5,3.053344,1.15,3560.026,35.6,3.41387081,1.15,3560.026,35.6,2.33427572,1.15,3560.026,35.6,2.6041193,1.15,3560.026,35.6,2.00169253,1.15,42.7500076,40.7500038,1.13125,0.9875,100.000725,8.688782,23.2389984,27.21386,14.27335,22.90443,38.39215,0,2384.10938,256.5703,0.988069355,0.0786438137,0,0,0.6292613,0,0,0,0,0,0,0,0,0,0,9,42,44,34,50,0,0,0.862000048,1,0,44,100,1,0,37705,8057,44,41,77.2945557,0.2711632,0.459369272,2.35178685,145987.109,1196887.25,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.0998290256,0.44716233,7307.36768,17354.873,0.0197297931,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:53,45,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,2.312,0.808,0.722000062,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.252,42,43,39.5,41.5,38.5,36.5,0,1043,0,0,0,1112,0,0,0,16.707653,12.1232624,11.7307425,9.098882,16.5275269,15.9808216,5.48717976,7.28520775,11.8186836,10.3145714,4.809892,6.461954,10.6955233,16.707653,34.2058945,4450.032,44.5,1.60649824,1.15,3560.026,35.6,1.31653738,1.15,4450.032,44.5,1.80942762,1.15,4450.032,44.5,0.9630058,1.14375,3560.026,35.6,1.265205,1.14375,3560.026,35.6,0.621016741,1.14375,43.0000076,41.7500038,1.1375,0.9875,100.000725,8.723606,23.204174,27.32293,14.2974663,22.8803139,38.457016,0,2415.98438,263.703125,0.985413,1.06328368,0,0,1.36427116,0,0,0,0,0,0,0,0,0,0.2647427,6,41,45,0,48,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.189898863,0.480662227,1.902478,329985.1,2163235.75,40,4.474388,0,0,0.0473305658,0,0,0,0,0,0,0,0.09984397,0.447269,15958.3877,113910.758,0.103895321,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:54,47,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.968,0.808,0.722000062,1.53000009,3.33200026,1.83200014,0,3.348,3.344,3.256,42,43,39.5,41.5,38.5,36.5,0,1074,0,0,0,1113,0,0,0,9.223455,11.1118021,4.99162674,2.94063687,4.820114,9.327799,3.28214169,1.82370543,2.286017,2.03843117,2.70449519,1.19124055,4.6451273,11.1118021,29.9247189,4350.03174,43.5,1.2414633,0.95,4350.03174,43.5,0.6486719,0.95,4350.03174,43.5,0.953055,0.95,4450.032,44.5,0.305431575,1.15,3560.026,35.6,0.285458267,1.15,3560.026,35.6,0.215269521,1.15,42.5000076,35.5,1.1125,0.9875,100.000725,8.717567,23.2102127,27.3040237,14.2974052,22.8803749,38.456852,0,2415.98438,263.703125,0.701025665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,44,0,42,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.2360313,0.0246073212,0.264977455,227894.219,79815.4844,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.0998641,0.4474224,22169.16,168903.438,0.152858078,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:55,47,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.968,0.808,0.722000062,1.53000009,3.33200026,1.83200014,0,3.348,3.344,3.256,42,43,39.5,41.5,38.5,36.5,0,1074,0,0,0,1113,0,0,0,10.1703405,6.746644,4.16529751,3.491938,6.68731928,9.718293,2.81320214,0.606071949,3.872317,3.415829,1.027739,0.040555,4.39629555,10.1703405,31.32088,3560.02563,35.6,1.285725,1.1125,3560.02563,35.6,0.855666935,1.1125,4450.03174,44.5,1.31700361,1.1125,3560.02563,35.6,0.5020975,1.1125,3560.02563,35.6,0.7605456,1.1125,3560.02563,35.6,0.278683,1.1125,42.2500076,39.75,1.13125,0.9875,100.000717,8.741444,23.1863365,27.3788071,14.3329391,22.844841,38.552433,0,2402.23438,263.703125,0.739518642,0.16337353,0,0,0.8040173,0,0,0,0,0,0,0,0,0,0,6,41,45,0,52,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.0953217745,0.1946013,0.3491414,84882.46,945833.1,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09986652,0.447473764,2559.81763,54442.0156,0.0456014648,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:56,47,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.08000016,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.35200024,3.348,3.256,42,43,39.5,41.5,38.5,36.5,0,1079,0,0,0,1113,0,0,0,13.1018877,7.62861967,7.00055361,2.92015672,6.301695,8.608711,3.832525,2.5577426,2.59578824,2.942741,5.08202934,1.48780942,5.338359,13.1018877,31.1125317,4350.03174,43.5,1.28764486,0.95,4350.03174,43.5,0.829351,0.95,4350.03174,43.5,1.02172554,0.95,4350.03174,43.5,0.5826148,0.95,4350.03174,43.5,0.5648883,0.95,4350.03174,43.5,0.414291,0.95,41.8750076,35.25,1.1125,0.9875,100.000732,8.734142,23.1936378,27.3559341,14.3324509,22.84533,38.55112,0,2410.26563,263.703125,1.23675549,0.0573474467,0,0,0.435147882,0,0,0,0,0,0,0,0,0,0,6,41,44,0,42,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0,0.276906163,0.131524026,0,355995.75,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.0998711661,0.4474871,5099.232,14649.4277,0.0157989282,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:57,47,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.08000016,0.808,0.722000062,1.53200006,3.33200026,1.83200014,0,3.35200024,3.348,3.256,42,43,39.5,41.5,38.5,36.5,0,1079,0,0,0,1113,0,0,0,6.648141,3.99599075,4.04777527,2.73147821,10.7610588,6.381738,2.312559,1.23320818,2.90101171,1.6526401,1.94562078,0.902241468,3.7927866,10.7610588,29.2080936,4450.03271,44.5,0.7729412,1.125,3560.02612,35.6,0.5778229,1.125,4450.03271,44.5,1.1927675,1.1375,3560.02612,35.6,0.225669861,1.1375,3560.02612,35.6,0.26341328,1.1375,3560.02612,35.6,0.08967419,1.1375,41.5000076,41.2500038,1.125,0.99375,100.000732,8.733402,23.1943779,27.3536148,14.3280182,22.849762,38.5392,0,2410.26563,263.703125,0.632859766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,44,0,36,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.0147479549,0.03698678,0.06855754,31926.52,231467.266,40,4.474388,0,0,0.0220440049,0,0,0,0,0,0,0,0.09987305,0.447556347,1976.88208,72445.08,0.05953757,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:54:58,46,100,0,0,0,100,100,50,12.216,5.04,1,0.67,2.056,0.808,0.722000062,1.53000009,3.33200026,1.83200014,0,3.348,3.348,3.256,41,42.5,39.5,41.5,38.5,36.5,0,1053,0,0,0,1113,0,0,0,14.7292137,4.04468155,2.86000371,1.60339475,7.406938,5.013365,0.298458338,0.576746464,0,0,1.1484921,0,2.858442,14.7292137,30.25534,4450.032,44.5,1.35648334,1.125,3560.026,35.6,0.6210639,1.125,3560.026,35.6,0.908555865,1.125,3560.026,35.6,0.2624922,1.125,3560.026,35.6,0.360663742,1.125,3560.026,35.6,0.194420174,1.125,41.3750076,41.7500038,1.1125,0.9875,100.000725,8.7313,23.19648,27.34703,14.2964592,22.88132,38.45431,0,2374.88281,263.703125,0.839945853,0.149624541,0,0,0.588068,0,0,0,0,0,0,0,0,0,0,6,41,45,0,44,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.2945557,0.112762429,0.261753321,0.406894743,226978.219,1329443.88,40,4.474388,0,0,0,0,0,0,0,0,0,0,0.09987409,0.447559029,1101.37415,2837.05273,0.00315074134,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
